Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
ORD005526,2023-07-03,CUST0189,Ikbal Pall,South,Sports,Football,4.0,3568.85,0.0,14275.4,3172.37
ORD003211,2023-12-22,CUST0177,Pratyush Koshy,West,Groceries,Organic Honey 500g,8.0,407.49,0.15,2770.93,225.21
ORD000984,2023-04-26,CUST0067,Neha Chadha,South,Clothing,Ethnic Saree,3.0,3114.67,0.0,9344.01,-518.08
ORD001244,2023-06-23,CUST0359,Yutika Suri,East,Groceries,Mixed Nuts 500g,5.0,508.8,0.0,2544.0,227.32
ORD006433,2023-03-09,CUST0023,Udyati D’Alia,West,Clothing,Ethnic Saree,4.0,2688.21,0.1,9677.56,3303.47
ORD000299,2023-08-06,CUST0276,Manthan Grover,North,Groceries,Toor Dal 1kg,4.0,215.98,0.2,691.14,45.52
ORD003452,2023-10-13,CUST0275,Rajata Baria,East,Furniture,TV Stand,4.0,21199.81,0.0,84799.24,21541.82
ORD008792,2023-06-22,CUST0276,Manthan Grover,North,Groceries,Instant Coffee 200g,7.0,607.01,0.0,4249.07,269.69
ORD010820,2023-03-22,CUST0122,Kalpit Bail,North,Clothing,Sports T-Shirt,1.0,4469.0,0.0,4469.0,1327.32
ORD000618,2023-10-16,CUST0109,Ekapad Tank,East,Groceries,Oats 1kg,3.0,268.17,0.15,683.83,41.24
ORD004515,2023-04-05,CUST0168,Guneet Raja,South,Toys,Board Game Monopoly,4.0,1712.65,0.05,6508.07,2336.89
ORD009387,2023-02-09,CUST0082,Nilima Rattan,South,Furniture,Wardrobe 3-Door,4.0,38236.57,0.2,122357.02,26211.39
ORD003508,2023-01-08,CUST0108,Yadavi Golla,North,Electronics,Gaming Mouse,4.0,73767.71,0.2,236056.67,25862.99
ORD007584,2023-10-06,CUST0254,Pratyush Morar,East,Clothing,Ethnic Saree,5.0,3421.35,0.2,13685.4,3840.95
ORD002186,2023-02-02,CUST0186,Hemang Barad,East,Sports,Resistance Bands,2.0,3214.57,0.1,5786.23,1144.07
ORD001837,2023-11-01,CUST0406,Janani Sen,East,Electronics,Tablet Pro,5.0,9236.73,0.1,41565.28,-493.89
ORD002917,2023-09-16,CUST0314,Nathaniel Dani,South,Sports,Football,3.0,1822.41,0.05,5193.87,1456.78
ORD007652,2023-11-07,CUST0068,Atharv Shenoy,East,Groceries,Organic Honey 500g,3.0,780.17,0.0,2340.51,232.55
ORD003106,2023-09-03,CUST0062,Veer Tandon,South,Clothing,Women Kurti,2.0,4044.61,0.2,6471.38,1565.66
ORD003078,2023-10-02,CUST0057,Anusha Ganesh,East,Electronics,Gaming Mouse,4.0,83938.93,0.15,285392.36,26761.34
ORD000168,2023-07-04,CUST0307,Ekani Tak,South,Furniture,Shoe Rack,4.0,24744.98,0.05,94030.92,27912.57
ORD001011,2023-11-03,CUST0060,Reva Parsa,North,Furniture,Wardrobe 3-Door,5.0,10086.74,0.1,45390.33,11819.61
ORD010167,2023-06-21,CUST0392,Yashawini Bhalla,South,Toys,Science Kit,2.0,1591.17,0.05,3023.22,702.08
ORD008344,2023-09-21,CUST0090,Pranit Gera,South,Electronics,Smartphone X12,2.0,84159.56,0.0,168319.12,24573.76
ORD009073,2023-10-16,CUST0168,Guneet Raja,South,Clothing,Rain Coat,1.0,4958.66,0.2,3966.93,-133.37
ORD007345,2023-07-13,CUST0195,Vedika Rege,East,Clothing,Sports T-Shirt,5.0,984.51,0.05,4676.42,1222.0
ORD011472,2023-01-28,CUST0335,Ishani Bakshi,South,Electronics,Gaming Mouse,5.0,26058.83,0.0,130294.15,-12549.37
ORD006438,2023-12-24,CUST0368,Vedant Kohli,North,Groceries,Green Tea Box,1.0,224.35,0.1,201.91,13.14
ORD002382,2023-07-25,CUST0316,Vinaya Varughese,East,Groceries,Whole Wheat Flour 5kg,7.0,246.65,0.0,1726.55,170.41
ORD007008,2023-08-31,CUST0114,Gayathri Basak,East,Clothing,Women Kurti,1.0,2757.42,0.1,2481.68,800.83
ORD011076,2023-03-25,CUST0190,Chaman Chaudhry,South,Electronics,DSLR Camera,4.0,38664.24,0.0,154656.96,14696.72
ORD001986,2023-01-24,CUST0464,Chandresh Dasgupta,West,Sports,Football,5.0,5392.08,0.25,20220.3,3957.84
ORD000756,2023-04-23,CUST0357,Udant Mishra,North,Electronics,Smartwatch,5.0,39801.6,0.0,199008.0,20564.1
ORD010309,2023-04-10,CUST0452,Rachita Mammen,East,Sports,Yoga Mat,5.0,4383.05,0.05,20819.49,5543.92
ORD003727,2023-04-06,CUST0469,Brinda Doshi,South,Clothing,Women Kurti,1.0,1183.58,0.05,1124.4,346.63
ORD009332,2023-06-18,CUST0005,Mason Dutt,South,Groceries,Oats 1kg,1.0,74.97,0.05,71.22,4.59
ORD008099,2023-06-24,CUST0319,Veer Sankaran,South,Books,Machine Learning A-Z,5.0,690.5,0.15,2934.62,803.93
ORD006282,2023-06-05,CUST0097,Thomas Din,South,Clothing,Track Pants,4.0,1537.97,0.0,6151.88,2319.66
ORD006456,2023-02-16,CUST0054,Bhavya Chahal,East,Clothing,Winter Jacket,2.0,2687.42,0.0,5374.84,1984.18
ORD011142,2023-12-21,CUST0033,Vasana Ahuja,East,Electronics,4K Smart TV,2.0,84964.58,0.0,169929.16,18543.09
ORD001737,2023-01-19,CUST0486,Nathan Loke,North,Clothing,Salwar Kameez,3.0,3045.43,0.0,9136.29,2093.44
ORD010147,2023-05-17,CUST0016,Hema Raja,South,Toys,Barbie Doll Set,5.0,1843.33,0.15,7834.15,1564.42
ORD008333,2023-09-10,CUST0372,Wazir Seshadri,North,Furniture,King Bed Frame,2.0,26168.87,0.1,47103.97,9958.15
ORD002216,2023-12-17,CUST0457,Amruta Gour,South,Toys,Science Kit,2.0,491.48,0.1,884.66,301.99
ORD011835,2023-02-02,CUST0221,Naveen Dass,South,Furniture,Dining Set 6-Seater,5.0,28474.99,0.0,142374.95,39528.16
ORD004259,2023-08-19,CUST0123,Shivani Maharaj,East,Groceries,Mixed Nuts 500g,4.0,795.36,0.05,3022.37,287.78
ORD009521,2023-10-26,CUST0134,Hemang Bhavsar,West,Electronics,Bluetooth Speaker,5.0,40974.95,0.15,174143.54,25080.1
ORD003487,2023-11-06,CUST0500,Pooja Mand,South,Sports,Badminton Racket,5.0,7386.95,0.0,36934.75,9537.69
ORD004183,2023-11-07,CUST0123,Shivani Maharaj,East,Sports,Football,1.0,2683.3,0.25,2012.48,360.2
ORD007211,2023-01-13,CUST0078,Warinder Naidu,South,Electronics,4K Smart TV,3.0,58927.65,0.05,167943.8,19000.13
ORD005751,2023-04-05,CUST0086,Sara Chandran,East,Toys,Jigsaw Puzzle 1000,1.0,661.19,0.0,661.19,138.4
ORD009826,2023-12-13,CUST0162,Yamini Wadhwa,North,Clothing,Winter Jacket,1.0,2805.66,0.0,2805.66,722.67
ORD007916,2023-01-16,CUST0395,Amrita Balan,West,Groceries,Instant Coffee 200g,9.0,613.87,0.3,3867.38,278.7
ORD004447,2023-08-07,CUST0264,Rudra Konda,North,Toys,Jigsaw Puzzle 1000,3.0,1381.85,0.0,4145.55,873.21
ORD004554,2023-11-07,CUST0177,Pratyush Koshy,West,Furniture,Wooden Study Table,2.0,16700.61,0.0,33401.22,8416.76
ORD011494,2023-05-15,CUST0116,Gagan Oak,North,Groceries,Green Tea Box,3.0,437.1,0.1,1180.17,72.45
ORD009386,2023-02-15,CUST0294,Ekapad Dhingra,South,Electronics,"Laptop 15""",3.0,9597.75,0.25,21594.94,1825.6
ORD011775,2023-12-26,CUST0152,Shaurya Som,North,Electronics,"Laptop 15""",3.0,68725.35,0.2,164940.84,17635.09
ORD006161,2023-01-20,CUST0498,Isaac Sha,South,Groceries,Oats 1kg,8.0,547.91,0.0,4383.28,433.29
ORD010570,2023-06-16,CUST0211,Maanas Arora,North,Toys,Painting Set,5.0,2021.97,0.1,9098.86,2652.98
ORD008819,2023-12-01,CUST0261,Dalaja Nayak,East,Furniture,Wardrobe 3-Door,2.0,7736.5,0.1,13925.7,4132.63
ORD006394,2023-08-22,CUST0135,Nandini Sarin,North,Books,Power BI Guide,3.0,296.73,0.05,845.68,310.54
ORD002323,2023-08-02,CUST0175,Balendra Lala,North,Books,Finance Basics,2.0,310.01,0.05,589.02,260.88
ORD000773,2023-12-22,CUST0275,Rajata Baria,East,Books,Power BI Guide,4.0,265.89,0.05,1010.38,294.08
ORD004109,2023-05-19,CUST0209,Charles Babu,South,Electronics,Smartwatch,2.0,37723.99,0.0,75447.98,7488.16
ORD005727,2023-03-03,CUST0248,Noah Varkey,South,Electronics,Smartphone X12,1.0,67140.45,0.15,57069.38,5761.83
ORD009129,2023-09-06,CUST0481,,West,Electronics,DSLR Camera,4.0,15873.69,0.2,50795.81,5867.4
ORD007371,2023-04-11,CUST0350,Vrishti Dubey,East,Electronics,Smartwatch,5.0,42186.3,0.25,158198.62,13987.69
ORD008897,2023-08-13,CUST0426,Nakul Puri,South,Furniture,Wooden Study Table,4.0,19647.86,0.0,78591.44,18147.31
ORD000996,2023-06-19,CUST0408,Anvi Jaggi,South,Electronics,USB-C Hub,1.0,43517.84,0.15,36990.16,5527.78
ORD008621,2023-10-24,CUST0371,Unni Hora,West,Books,Excel for Beginners,2.0,288.78,0.0,577.56,165.3
ORD009708,2023-12-26,CUST0303,Tarak Talwar,North,Clothing,Men Formal Shirt,3.0,2931.44,0.1,7914.89,-414.25
ORD005047,2023-03-14,CUST0039,Jonathan Dutta,West,Electronics,USB-C Hub,1.0,47992.15,0.15,40793.33,6268.46
ORD010343,2023-04-05,CUST0445,Sachi Sibal,West,Electronics,4K Smart TV,2.0,31008.25,0.0,62016.5,9419.17
ORD010954,2023-12-25,CUST0480,Ranveer Gour,South,Sports,Football,5.0,4582.46,0.0,22912.3,5023.44
ORD004631,2023-12-13,CUST0471,Deepa Borde,West,Books,Python Programming,3.0,966.28,0.1,2608.96,994.5
ORD005303,2023-02-07,CUST0040,Gaurav Majumdar,North,Groceries,Mixed Nuts 500g,3.0,207.97,0.2,499.13,50.76
ORD004906,2023-07-07,CUST0095,Pahal Goyal,North,Books,Digital Marketing,3.0,511.12,0.05,1456.69,614.3
ORD001002,2023-03-23,CUST0451,Varsha Sheth,South,Clothing,Salwar Kameez,3.0,3653.87,0.25,8221.21,2177.42
ORD007135,2023-10-19,CUST0388,Ekavir Chawla,West,Groceries,Turmeric Powder 200g,5.0,528.4,0.15,2245.7,-195.1
ORD001829,2023-05-09,CUST0072,Ekantika Khosla,East,Clothing,Rain Coat,3.0,4875.98,0.1,13165.15,3128.02
ORD010358,2023-09-06,CUST0027,Januja Dalal,South,Clothing,Casual Shorts,3.0,4775.66,0.2,11461.58,3642.78
ORD004037,2023-06-02,CUST0446,Anthony Pandit,South,Electronics,Wireless Headphones,4.0,67848.13,0.25,203544.39,25209.92
ORD009937,2023-02-27,CUST0445,Sachi Sibal,West,Books,Business Analytics,2.0,809.61,0.1,1457.3,453.34
ORD003103,2023-02-26,CUST0194,Panini Badami,South,Clothing,Women Kurti,1.0,4525.39,0.0,4525.39,1691.47
ORD010061,2023-12-28,CUST0292,Hardik Mukherjee,North,Groceries,Sunflower Oil 1L,9.0,566.87,0.1,4591.65,278.81
ORD007109,2023-02-22,CUST0241,Victor Puri,North,Groceries,Oats 1kg,1.0,194.15,0.1,174.74,10.16
ORD006395,2023-09-25,CUST0363,Daksha Nadig,West,Groceries,Instant Coffee 200g,10.0,569.16,0.2,4553.28,349.72
ORD001118,2023-03-23,CUST0244,Kala Chand,East,Clothing,Denim Jeans,1.0,1660.78,0.15,1411.66,335.08
ORD000829,2023-10-03,CUST0224,Gayathri Tata,South,Clothing,Women Kurti,3.0,1197.45,0.15,3053.5,1154.65
ORD002750,2023-09-13,CUST0477,Teerth Bobal,East,Sports,Yoga Mat,5.0,1189.26,0.1,5351.67,977.7
ORD001311,2023-01-28,CUST0402,Upkaar Chandran,East,Groceries,Basmati Rice 5kg,1.0,468.88,0.1,421.99,28.5
ORD008176,2023-12-07,CUST0176,Ishani Dani,NORTH,Furniture,Bookshelf 5-Tier,5.0,19741.24,0.0,98706.2,24734.36
ORD006040,2023-05-06,CUST0413,Aarini Amble,West,Toys,Jigsaw Puzzle 1000,1.0,470.04,0.05,446.54,106.19
ORD007792,2023-02-25,CUST0388,Ekavir Chawla,West,Sports,Cricket Bat,2.0,6552.97,0.2,10484.75,2521.58
ORD002264,2023-07-01,CUST0145,Kavya Sheth,West,Electronics,Smartphone X12,4.0,3869.77,0.05,14705.13,1867.08
ORD010139,2023-07-15,CUST0166,Harita Nadig,East,Electronics,USB-C Hub,5.0,24539.47,0.05,116562.48,-16272.88
ORD010894,2023-04-21,CUST0403,Bimala Rattan,East,Groceries,Instant Coffee 200g,6.0,751.23,0.1,4056.64,368.55
ORD010232,2023-02-03,CUST0401,Mason Kumar,North,Electronics,DSLR Camera,5.0,20302.67,0.0,101513.35,10262.0
ORD007712,2023-03-24,CUST0246,Oliver Chander,South,Clothing,Women Kurti,3.0,3155.82,0.0,9467.46,2210.94
ORD008565,2023-05-20,CUST0102,Abdul Varty,West,Toys,Science Kit,2.0,2306.7,0.15,3921.39,855.02
ORD008751,2023-04-23,CUST0074,Maanas Sandhu,East,Groceries,Mixed Nuts 500g,6.0,289.22,0.05,1648.55,105.01
ORD011104,2023-11-16,CUST0069,Jalsa Konda,North,Clothing,Track Pants,,2420.31,0.2,5808.74,1269.67
ORD005059,2023-05-15,CUST0500,Pooja Mand,South,Books,Business Analytics,3.0,554.39,0.1,1496.85,580.19
ORD006561,2023-01-29,CUST0070,Kiaan Kapur,South,Books,Business Analytics,5.0,945.39,0.05,4490.6,1914.04
ORD005552,2023-07-25,CUST0256,Kabir Bhagat,North,Toys,Painting Set,1.0,3098.14,0.0,3098.14,1065.11
ORD005223,2023-08-26,CUST0071,Brijesh Samra,North,Clothing,Women Kurti,5.0,3463.11,0.1,15583.99,4709.06
ORD002664,2023-04-21,CUST0373,Ikbal Randhawa,East,Electronics,Smartwatch,2.0,37721.35,0.05,71670.56,9356.9
ORD003204,2023-02-08,CUST0222,Umang Sama,South,Furniture,King Bed Frame,5.0,35749.57,0.2,142998.28,34201.43
ORD007025,2023-11-24,CUST0241,Victor Puri,North,Toys,Jigsaw Puzzle 1000,3.0,3257.51,0.2,7818.02,1885.78
ORD000727,2023-02-23,CUST0116,Gagan Oak,North,Clothing,Women Kurti,2.0,2071.63,0.05,3936.1,914.08
ORD000250,2023-11-08,CUST0243,Oviya Nagy,West,Toys,Board Game Monopoly,1.0,2483.34,0.0,2483.34,614.17
ORD000362,2023-02-18,CUST0395,Amrita Balan,West,Toys,Jigsaw Puzzle 1000,1.0,3001.95,0.0,3001.95,1083.69
ORD011396,2023-05-09,CUST0423,Ayaan Kar,North,Furniture,Wardrobe 3-Door,2.0,40078.9,0.1,72142.02,15812.68
ORD010783,2023-03-29,CUST0096,Vaishnavi Gandhi,South,Electronics,Wireless Headphones,3.0,55303.79,0.1,149320.23,21281.96
ORD000175,2023-06-16,CUST0415,Ekanta Samra,West,Sports,Table Tennis Set,5.0,1082.59,0.0,5412.95,915.02
ORD001618,2023-03-20,CUST0073,Ethan Kamdar,West,Groceries,Organic Honey 500g,10.0,342.26,0.25,2566.95,224.31
ORD007284,2023-07-14,CUST0167,Varsha Ben,West,Furniture,King Bed Frame,1.0,9567.07,0.15,8132.01,1766.74
ORD001078,2023-09-02,CUST0088,Ekavir Som,West,Electronics,USB-C Hub,1.0,48396.67,0.2,38717.34,3664.49
ORD009298,2023-09-05,CUST0475,Jhalak Kunda,North,Sports,Running Shoes,2.0,4401.42,0.05,8362.7,1292.08
ORD003042,2023-07-20,CUST0368,Vedant Kohli,North,Clothing,Sports T-Shirt,3.0,1190.07,0.2,2856.17,728.83
ORD011277,2023-01-10,CUST0070,Kiaan Kapur,South,Electronics,4K Smart TV,4.0,55449.59,0.1,199618.52,23945.44
ORD005334,2023-08-02,CUST0396,Ojasvi Krishnan,NORTH,Electronics,Smartwatch,1.0,75611.56,0.15,64269.83,8290.44
ORD003159,2023-03-10,CUST0094,Nidra Nigam,North,Electronics,Bluetooth Speaker,1.0,69537.4,0.05,66060.53,10026.2
ORD000746,2023-03-09,CUST0093,Hitesh Bhardwaj,North,Electronics,DSLR Camera,2.0,54199.36,0.0,108398.72,11242.9
ORD003344,2023-04-01,CUST0100,Faqid Zachariah,West,Electronics,Smartphone X12,5.0,65725.64,0.15,279333.97,27944.96
ORD002281,2023-09-23,CUST0039,Jonathan Dutta,West,Toys,Soft Stuffed Bear,3.0,3919.98,0.05,11171.94,4015.91
ORD011113,2023-01-15,CUST0168,Guneet Raja,South,Furniture,Coffee Table,5.0,24031.32,0.1,108140.94,-6033.19
ORD010028,2023-04-15,CUST0356,Ganga Hayer,North,Electronics,"Laptop 15""",4.0,5267.21,0.0,21068.84,3223.24
ORD006764,2023-11-01,CUST0080,Balvan Gaba,West,Clothing,Men Formal Shirt,4.0,3160.09,0.25,9480.27,3158.26
ORD005849,2023-10-26,CUST0353,Amruta Ratta,East,Toys,Soft Stuffed Bear,2.0,1715.12,0.05,3258.73,1139.99
ORD000607,2023-11-16,CUST0236,Omisha Sachdeva,North,Sports,Resistance Bands,3.0,1446.31,0.0,4338.93,902.81
ORD003434,2023-04-04,CUST0187,Forum Prabhu,North,Groceries,Toor Dal 1kg,7.0,409.16,0.0,2864.12,193.36
ORD006485,2023-06-04,CUST0403,Bimala Rattan,East,Groceries,Toor Dal 1kg,1.0,315.19,0.2,252.15,19.5
ORD004935,2023-04-04,CUST0460,Zaitra Basak,South,Clothing,Winter Jacket,,1881.24,0.25,2821.86,819.1
ORD005257,2023-05-30,CUST0088,Ekavir Som,West,Toys,Soft Stuffed Bear,2.0,1568.07,0.05,2979.33,897.77
ORD003902,2023-06-08,CUST0197,Wakeeta Chakrabarti,South,Clothing,Casual Shorts,2.0,2540.68,0.1,4573.22,1380.32
ORD007393,2023-04-17,CUST0080,Balvan Gaba,West,Clothing,Women Kurti,4.0,4361.48,0.3,12212.14,4211.87
ORD011787,2023-01-26,CUST0491,Kashish Sarkar,West,Furniture,Bookshelf 5-Tier,1.0,26530.72,0.0,26530.72,5194.31
ORD003132,2023-11-05,CUST0254,Pratyush Morar,East,Electronics,Smartphone X12,4.0,45266.19,0.25,135798.57,13251.06
ORD006675,2023-11-29,CUST0344,Leela Rajagopalan,East,Clothing,Men Formal Shirt,3.0,2152.2,0.25,4842.45,1532.82
ORD010264,2023-04-16,CUST0355,Unnati Solanki,East,Clothing,Winter Jacket,1.0,999.28,0.05,949.32,356.11
ORD010485,2023-04-22,CUST0086,Sara Chandran,East,Groceries,Basmati Rice 5kg,1.0,288.08,0.2,230.46,20.95
ORD009553,2023-07-05,CUST0020,Neelima Menon,East,Clothing,Women Kurti,2.0,3001.65,0.0,6003.3,-633.7
ORD002035,2023-09-14,CUST0337,Tarak Thaker,East,Electronics,Wireless Headphones,2.0,31422.22,0.1,56560.0,6354.11
ORD009069,2023-02-07,CUST0392,Yashawini Bhalla,South,Groceries,Whole Wheat Flour 5kg,1.0,244.01,0.25,183.01,17.92
ORD003387,2023-06-01,CUST0050,Nathan Mann,North,Groceries,Oats 1kg,4.0,599.87,0.0,2399.48,211.29
ORD005711,2023-04-27,CUST0173,Wahab Kothari,West,Groceries,Sunflower Oil 1L,3.0,218.61,0.1,590.25,58.8
ORD005717,2023-12-13,CUST0194,Panini Badami,South,Furniture,Shoe Rack,4.0,26016.54,0.05,98862.85,31678.76
ORD004245,2023-08-22,CUST0470,Kabir Tripathi,West,Toys,Soft Stuffed Bear,5.0,2722.36,0.25,10208.85,3640.63
ORD002926,2023-10-25,CUST0083,Tanmayi Pant,East,Toys,LEGO City Set,3.0,3301.36,0.15,8418.47,2602.32
ORD005987,2023-05-31,CUST0371,Unni Hora,West,Clothing,Winter Jacket,1.0,2160.2,0.05,2052.19,500.11
ORD009205,2023-07-12,CUST0214,Bimala Chopra,North,Electronics,DSLR Camera,2.0,28381.3,0.0,56762.6,8574.53
ORD011544,2023-08-25,CUST0494,Turvi Bahl,West,Clothing,Women Kurti,4.0,1304.73,0.1,4697.03,1689.91
ORD007803,2023-10-23,CUST0460,Zaitra Basak,South,Electronics,Smartphone X12,5.0,84529.2,0.0,422646.0,38483.49
ORD007751,2023-01-30,CUST0026,Mason Oommen,South,Electronics,Wireless Headphones,2.0,35681.84,0.0,71363.68,-3825.84
ORD000193,2023-12-13,CUST0452,,East,Clothing,Track Pants,2.0,3934.26,0.1,7081.67,2163.39
ORD008354,2023-04-30,CUST0156,Aarush Bhagat,South,Sports,Resistance Bands,1.0,4254.27,0.0,4254.27,659.3
ORD005975,2023-08-24,CUST0011,Xiti Dash,North,Toys,Soft Stuffed Bear,1.0,2672.32,0.15,2271.47,701.27
ORD007099,2023-06-19,CUST0483,Deepa Tara,East,Groceries,Oats 1kg,6.0,536.31,0.1,2896.07,173.86
ORD007203,2023-03-08,CUST0287,Harish Sahota,North,Clothing,Denim Jeans,1.0,3800.98,0.25,2850.74,1081.09
ORD003522,2023-04-02,CUST0378,Bahadurjit Nath,West,Groceries,Sunflower Oil 1L,8.0,214.29,0.0,1714.32,131.57
ORD010675,2023-10-12,CUST0112,Kamala Bandi,West,Clothing,Ethnic Saree,3.0,1283.47,0.2,3080.33,1124.62
ORD011889,2023-01-09,CUST0208,Dev Venkataraman,NORTH,Electronics,Wireless Headphones,5.0,77721.5,0.0,388607.5,50992.24
ORD007197,2023-07-16,CUST0172,Sanya Saha,West,Toys,Science Kit,5.0,3149.64,0.0,15748.2,5164.81
ORD000682,2023-08-05,CUST0041,Chakrika Chana,East,Toys,Action Figure Pack,2.0,1712.33,0.05,3253.43,1039.37
ORD005792,2023-03-25,CUST0286,Vanya Dada,East,Electronics,Smartphone X12,1.0,42689.21,0.0,42689.21,5744.47
ORD009804,2023-04-23,CUST0289,Ojasvi Chakraborty,West,Electronics,Wireless Headphones,1.0,9134.23,0.2,7307.38,984.07
ORD010142,2023-11-02,CUST0276,Manthan Grover,North,Electronics,Bluetooth Speaker,1.0,45119.48,0.1,40607.53,4318.21
ORD001254,2023-04-25,CUST0469,Brinda Doshi,South,Books,Leadership 101,3.0,383.76,0.2,921.02,283.73
ORD002854,2023-02-25,CUST0243,Oviya Nagy,West,Sports,Resistance Bands,2.0,4778.53,0.0,9557.06,1758.41
ORD001390,2023-04-29,CUST0022,Jagdish Wali,South,Electronics,Tablet Pro,2.0,32917.8,0.1,59252.04,5985.78
ORD007724,2023-06-13,CUST0388,Ekavir Chawla,West,Electronics,Wireless Headphones,1.0,72562.13,0.3,50793.49,7530.06
ORD004744,2023-07-08,CUST0450,Abhimanyu Sehgal,East,Books,SQL Mastery,1.0,590.49,0.2,472.39,126.04
ORD010433,2023-08-08,CUST0401,Mason Kumar,North,Books,Finance Basics,4.0,475.88,0.1,1713.17,625.3
ORD009810,2023-09-26,CUST0210,Yadavi Dani,West,Groceries,Instant Coffee 200g,1.0,450.79,0.3,315.55,28.4
ORD010471,2023-09-12,CUST0257,Idika Dewan,West,Furniture,3-Seater Sofa,4.0,3765.29,0.05,14308.1,3069.54
ORD001137,2023-08-26,CUST0210,Yadavi Dani,West,Furniture,Wardrobe 3-Door,4.0,15610.0,0.05,59318.0,11644.86
ORD003278,2023-03-22,CUST0006,Yashica Nagi,South,Toys,Action Figure Pack,4.0,2728.26,0.0,10913.04,2823.69
ORD011013,2023-03-27,CUST0129,Bimala Basak,South,Electronics,4K Smart TV,3.0,50144.8,0.0,150434.4,13023.67
ORD007880,2023-04-22,CUST0260,Timothy Nori,South,Electronics,4K Smart TV,1.0,32534.95,0.0,32534.95,3398.31
ORD003630,2023-09-19,CUST0037,Janani Sawhney,West,Electronics,Tablet Pro,1.0,54903.15,0.3,38432.21,3936.76
ORD005737,2023-04-07,CUST0150,Rayaan Chaudhary,South,Clothing,Denim Jeans,3.0,2809.23,0.1,7584.92,2630.06
ORD002728,2023-10-04,CUST0312,Sudiksha Pau,East,Sports,Football,4.0,952.06,0.05,3617.83,560.91
ORD004592,2023-05-03,CUST0288,Amara Iyer,North,Furniture,King Bed Frame,1.0,41501.94,0.05,39426.84,12462.95
ORD003199,2023-07-03,CUST0080,Balvan Gaba,West,Groceries,Mixed Nuts 500g,8.0,296.5,0.0,2372.0,218.5
ORD005015,2023-06-02,CUST0093,Hitesh Bhardwaj,North,Electronics,Tablet Pro,5.0,50589.18,0.15,215004.01,29236.31
ORD004843,2023-08-16,CUST0356,Ganga Hayer,North,Clothing,Sports T-Shirt,4.0,3912.0,0.25,11736.0,3508.73
ORD000893,2023-06-14,CUST0138,Jagat Zacharia,West,Groceries,Turmeric Powder 200g,,69.13,0.1,311.08,30.08
ORD001928,2023-12-14,CUST0014,Dipta Wable,South,Electronics,4K Smart TV,1.0,58514.31,0.05,55588.59,8476.21
ORD008654,2023-07-19,CUST0471,Deepa Borde,West,Furniture,Wardrobe 3-Door,5.0,16961.53,0.0,84807.65,16959.58
ORD001787,2023-06-04,CUST0148,Dhruv Narasimhan,West,Groceries,Organic Honey 500g,4.0,432.51,0.0,1730.04,158.22
ORD007635,2023-09-04,CUST0471,Deepa Borde,West,Groceries,Sunflower Oil 1L,10.0,340.63,0.0,3406.3,283.75
ORD007814,2023-02-14,CUST0199,Ikshita Wable,West,Books,Python Programming,4.0,469.51,0.15,1596.33,487.73
ORD006716,2023-10-17,CUST0344,Leela Rajagopalan,East,Books,SQL Mastery,3.0,605.6,0.05,1725.96,543.14
ORD010020,2023-12-05,CUST0294,Ekapad Dhingra,South,Electronics,DSLR Camera,1.0,73320.6,0.0,73320.6,9302.27
ORD002072,2023-01-08,CUST0129,Bimala Basak,South,Toys,Jigsaw Puzzle 1000,4.0,3322.67,0.1,11961.61,3011.51
ORD003291,2023-08-18,CUST0492,Pranav Gala,South,Groceries,Sunflower Oil 1L,5.0,735.32,0.25,2757.45,257.1
ORD005383,2023-02-06,CUST0431,Neelima Chander,North,Sports,Table Tennis Set,3.0,2082.89,0.05,5936.24,1479.22
ORD001753,2023-12-19,CUST0071,Brijesh Samra,North,Clothing,Men Formal Shirt,5.0,4106.53,0.25,15399.49,5785.85
ORD004408,2023-09-12,CUST0388,Ekavir Chawla,West,Toys,Jigsaw Puzzle 1000,1.0,1099.38,0.0,1099.38,-81.83
ORD003658,2023-10-18,CUST0104,Saksham Gola,North,Electronics,DSLR Camera,4.0,83236.59,0.05,316299.04,35388.0
ORD003481,2023-09-08,CUST0494,Turvi Bahl,West,Groceries,Green Tea Box,1.0,610.24,0.1,549.22,33.76
ORD001285,2023-02-24,CUST0338,Chakradev Mand,East,Groceries,Organic Honey 500g,1.0,612.34,0.0,612.34,42.6
ORD006758,2023-05-27,CUST0374,Theodore Chaudry,East,Toys,Science Kit,1.0,2741.09,0.15,2329.93,560.65
ORD000242,2023-09-06,CUST0147,Ekiya Bora,West,Books,SQL Mastery,3.0,901.31,0.05,2568.73,884.52
ORD003535,2023-07-22,CUST0475,Jhalak Kunda,North,Electronics,Bluetooth Speaker,1.0,38337.63,0.0,38337.63,4207.46
ORD005691,2023-11-01,CUST0212,Reva Vyas,South,Sports,Jump Rope,4.0,7704.95,0.15,26196.83,5796.56
ORD007497,2023-09-10,CUST0153,Bakhshi Sathe,East,Sports,Cycling Helmet,2.0,2006.65,0.15,3411.31,760.97
ORD011098,2023-03-04,CUST0018,Shivani Parikh,South,Books,Power BI Guide,1.0,876.68,0.05,832.85,312.91
ORD005618,2023-02-02,CUST0361,Ranveer Nazareth,West,Groceries,Toor Dal 1kg,6.0,642.87,0.15,3278.64,-193.14
